AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,WIRRINA COVE,Y,5204,,,
,,,MOUNT COMPASS,Y,5210,,,
,,,MOUNT MAGNIFICENT,Y,5210,,,
,,,NANGKITA,Y,5210,,,
,,,BACK VALLEY,Y,5211,,,
,,,CHITON,Y,5211,,,
,,,ENCOUNTER BAY,Y,5211,,,
,,,HAYBOROUGH,Y,5211,,,
,,,HINDMARSH VALLEY,Y,5211,,,
,,,INMAN VALLEY,Y,5211,,,
,,,LOWER INMAN VALLEY,Y,5211,,,
,,,MCCRACKEN,Y,5211,,,
,,,MOUNT JAGGED,Y,5211,,,
,,,VICTOR HARBOR,Y,5211,,,
,,,VICTOR HARBOR CENTRAL,Y,5211,,,
,,,WAITPINGA,Y,5211,,,
,,,WILLOW CREEK,Y,5211,,,
,,,YILKI,Y,5211,,,
,,,PORT ELLIOT,Y,5212,,,
,,,MIDDLETON,Y,5213,,,
,,,CURRENCY CREEK,Y,5214,,,
,,,GOOLWA,Y,5214,,,
,,,GOOLWA BEACH,Y,5214,,,
,,,GOOLWA NORTH,Y,5214,,,
,,,GOOLWA SOUTH,Y,5214,,,
,,,HINDMARSH ISLAND,Y,5214,,,
,,,MOSQUITO HILL,Y,5214,,,
,,,MUNDOO ISLAND,Y,5214,,,
,,,PARNDANA,Y,5220,,,
,,,AMERICAN RIVER,Y,5221,,,
,,,BALLAST HEAD,Y,5221,,,
,,,MUSTON,Y,5221,,,
,,,AMERICAN BEACH,Y,5222,,,
,,,ANTECHAMBER BAY,Y,5222,,,
,,,BAUDIN BEACH,Y,5222,,,
,,,BROWN BEACH,Y,5222,,,
,,,BROWNS BEACH,Y,5222,,,
,,,CUTTLEFISH BAY,Y,5222,,,
,,,DUDLEY EAST,Y,5222,,,
,,,DUDLEY WEST,Y,5222,,,
,,,HUNGERFORD,Y,5222,,,
,,,IRONSTONE,Y,5222,,,
,,,ISLAND BEACH,Y,5222,,,
,,,KANGAROO HEAD,Y,5222,,,
,,,PELICAN LAGOON,Y,5222,,,
,,,PENNESHAW,Y,5222,,,
,,,PORKY FLAT,Y,5222,,,
,,,SAPPHIRETOWN,Y,5222,,,
,,,WILLOUGHBY,Y,5222,,,
,,,WILLSON RIVER,Y,5222,,,
,,,BAY OF SHOALS,Y,5223,,,
,,,BIRCHMORE,Y,5223,,,
,,,BROWNLOW,Y,5223,,,
,,,BROWNLOW KI,Y,5223,,,
,,,CAPE BORDA,Y,5223,,,
,,,CASSINI,Y,5223,,,
