AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,GLENEAGLE,Y,4285,,,
,,,HILLVIEW,Y,4285,,,
,,,ILBOGAN,Y,4285,,,
,,,INNISPLAIN,Y,4285,,,
,,,JOSEPHVILLE,Y,4285,,,
,,,KAGARU,Y,4285,,,
,,,KERRY,Y,4285,,,
,,,KNAPP CREEK,Y,4285,,,
,,,KOORALBYN,Y,4285,,,
,,,LAMINGTON,Y,4285,,,
,,,LARAVALE,Y,4285,,,
,,,MONARCH GLEN,Y,4285,,,
,,,MOUNT GIPPS,Y,4285,,,
,,,MUNDOOLUN,Y,4285,,,
,,,NINDOOINBAH,Y,4285,,,
,,,OAKY CREEK,Y,4285,,,
,,,TABOOBA,Y,4285,,,
,,,TABRAGALBA,Y,4285,,,
,,,TAMROOKUM,Y,4285,,,
,,,TAMROOKUM CREEK,Y,4285,,,
,,,UNDULLAH,Y,4285,,,
,,,VERESDALE,Y,4285,,,
,,,VERESDALE SCRUB,Y,4285,,,
,,,WOODHILL,Y,4285,,,
,,,BARNEY VIEW,Y,4287,,,
,,,MOUNT BARNEY,Y,4287,,,
,,,MOUNT LINDESAY,Y,4287,,,
,,,PALEN CREEK,Y,4287,,,
,,,RATHDOWNEY,Y,4287,,,
,,,RUNNING CREEK,Y,4287,,,
,,,AUGUSTINE HEIGHTS,Y,4300,,,
,,,BELLBIRD PARK,Y,4300,,,
,,,BROOKWATER,Y,4300,,,
,,,CAMIRA,Y,4300,,,
,,,CAROLE PARK,Y,4300,,,
,,,GAILES,Y,4300,,,
,,,GOODNA,Y,4300,,,
,,,GOODNA DC,Y,4300,,,
,,,GOODNA EAST,Y,4300,,,
,,,OPOSSUM CREEK,Y,4300,,,
,,,SPRING MOUNTAIN,Y,4300,,,
,,,SPRINGFIELD,Y,4300,,,
,,,SPRINGFIELD CENTRAL,Y,4300,,,
,,,SPRINGFIELD LAKES,Y,4300,,,
,,,COLLINGWOOD PARK,Y,4301,,,
,,,GREENWOOD VILLAGE,Y,4301,,,
,,,REDBANK,Y,4301,,,
,,,REDBANK PLAINS,Y,4301,,,
,,,DINMORE,Y,4303,,,
,,,NEW CHUM,Y,4303,,,
,,,RIVERVIEW,Y,4303,,,
,,,BLACKSTONE,Y,4304,,,
,,,BOOVAL,Y,4304,,,
,,,BOOVAL BC,Y,4304,,,
,,,BOOVAL DC,Y,4304,,,
,,,BOOVAL FAIR,Y,4304,,,
,,,BUNDAMBA,Y,4304,,,
,,,EBBW VALE,Y,4304,,,
,,,NORTH BOOVAL,Y,4304,,,
,,,SILKSTONE,Y,4304,,,
,,,BASIN POCKET,Y,4305,,,
,,,BRASSALL,Y,4305,,,
,,,BRASSALL HEIGHTS,Y,4305,,,
,,,BREMER,Y,4305,,,
,,,CHURCHILL,Y,4305,,,
,,,COALFALLS,Y,4305,,,
,,,EAST IPSWICH,Y,4305,,,
,,,EASTERN HEIGHTS,Y,4305,,,
,,,FLINDERS VIEW,Y,4305,,,
,,,IPSWICH,Y,4305,,,
,,,LEICHHARDT,Y,4305,,,
,,,LIMESTONE RIDGES,Y,4305,,,
,,,MOORES POCKET,Y,4305,,,
,,,NEWTOWN,Y,4305,,,
,,,NORTH IPSWICH,Y,4305,,,
,,,NORTH TIVOLI,Y,4305,,,
,,,ONE MILE,Y,4305,,,
,,,RACEVIEW,Y,4305,,,
,,,RAYMONDS HILL,Y,4305,,,
,,,SADLIERS CROSSING,Y,4305,,,
,,,TIVOLI,Y,4305,,,
,,,WEST IPSWICH,Y,4305,,,
,,,WOODEND,Y,4305,,,
,,,WULKURAKA,Y,4305,,,
,,,YAMANTO,Y,4305,,,
,,,AMBERLEY,Y,4306,,,
,,,AVOCA VALE,Y,4306,,,
,,,BANKS CREEK,Y,4306,,,
,,,BARELLAN POINT,Y,4306,,,
,,,BELLHAVEN,Y,4306,,,
,,,BENARKIN,Y,4306,,,
,,,BENARKIN NORTH,Y,4306,,,
,,,BLACKBUTT,Y,4306,,,
,,,BLACKBUTT NORTH,Y,4306,,,
,,,BLACKBUTT SOUTH,Y,4306,,,
,,,BLACKSOIL,Y,4306,,,
,,,BLACKWALL,Y,4306,,,
,,,BORALLON,Y,4306,,,
,,,CHERRY CREEK,Y,4306,,,
,,,CHUWAR,Y,4306,,,
,,,COLINTON,Y,4306,,,
,,,DEEBING HEIGHTS,Y,4306,,,
,,,DUNDAS,Y,4306,,,
,,,ENGLAND CREEK,Y,4306,,,
,,,FAIRNEY VIEW,Y,4306,,,
,,,FERNVALE,Y,4306,,,
,,,FOREST GLADE,Y,4306,,,
,,,GLAMORGAN VALE,Y,4306,,,
,,,GOOGA CREEK,Y,4306,,,
,,,GOOLMAN,Y,4306,,,
,,,HAIGSLEA,Y,4306,,,
,,,HARLIN,Y,4306,,,
,,,HOLTS HILL,Y,4306,,,
,,,IRONBARK,Y,4306,,,
,,,KARALEE,Y,4306,,,
,,,KARANA DOWNS,Y,4306,,,
,,,KARRABIN,Y,4306,,,
,,,KHOLO,Y,4306,,,
,,,LAKE MANCHESTER,Y,4306,,,
,,,LARK HILL,Y,4306,,,
,,,LINVILLE,Y,4306,,,
,,,LOAMSIDE,Y,4306,,,
,,,MONSILDALE,Y,4306,,,
,,,MOORE,Y,4306,,,
,,,MOUNT BINGA,Y,4306,,,
,,,MOUNT CROSBY,Y,4306,,,
,,,MOUNT MARROW,Y,4306,,,
,,,MOUNT STANLEY,Y,4306,,,
,,,MUIRLEA,Y,4306,,,
,,,NUKKU,Y,4306,,,
,,,PEAK CROSSING,Y,4306,,,
,,,PINE MOUNTAIN,Y,4306,,,
,,,PURGA,Y,4306,,,
,,,RIPLEY,Y,4306,,,
,,,SOUTH RIPLEY,Y,4306,,,
,,,SPLIT YARD CREEK,Y,4306,,,
,,,SWANBANK,Y,4306,,,
,,,TAROMEO,Y,4306,,,
,,,TEELAH,Y,4306,,,
,,,THAGOONA,Y,4306,,,
,,,VERNOR,Y,4306,,,
,,,WALLOON,Y,4306,,,
,,,WANORA,Y,4306,,,
,,,WASHPOOL,Y,4306,,,
,,,WEST AMBERLEY,Y,4306,,,
,,,WHITE ROCK,Y,4306,,,
,,,WILLOWBANK,Y,4306,,,
,,,WIVENHOE,Y,4306,,,
,,,WIVENHOE POCKET,Y,4306,,,
,,,COLEYVILLE,Y,4307,,,
,,,HARRISVILLE,Y,4307,,,
,,,MUTDAPILLY,Y,4307,,,
,,,RADFORD,Y,4307,,,
,,,SILVERDALE,Y,4307,,,
,,,WARRILL VIEW,Y,4307,,,
,,,WILSONS PLAINS,Y,4307,,,
,,,ARATULA,Y,4309,,,
,,,CHARLWOOD,Y,4309,,,
,,,CLUMBER,Y,4309,,,
,,,FASSIFERN,Y,4309,,,
,,,FASSIFERN VALLEY,Y,4309,,,
,,,FRAZERVIEW,Y,4309,,,
,,,KALBAR,Y,4309,,,
,,,KENTS LAGOON,Y,4309,,,
,,,KULGUN,Y,4309,,,
,,,MILORA,Y,4309,,,
,,,MOOGERAH,Y,4309,,,
,,,MORWINCHA,Y,4309,,,
,,,MOUNT EDWARDS,Y,4309,,,
,,,MUNBILLA,Y,4309,,,
,,,OBUM OBUM,Y,4309,,,
,,,TAROME,Y,4309,,,
,,,TEVIOTVILLE,Y,4309,,,
,,,WASHPOOL,Y,4309,,,
,,,ALLANDALE,Y,4310,,,
,,,ANTHONY,Y,4310,,,
,,,BLANTYRE,Y,4310,,,
,,,BOONAH,Y,4310,,,
,,,BUNBURRA,Y,4310,,,
,,,BUNJURGEN,Y,4310,,,
,,,BURNETT CREEK,Y,4310,,,
,,,CANNON CREEK,Y,4310,,,
,,,CARNEYS CREEK,Y,4310,,,
,,,COOCHIN,Y,4310,,,
,,,COULSON,Y,4310,,,
,,,CROFTBY,Y,4310,,,
,,,DUGANDAN,Y,4310,,,
,,,FRENCHES CREEK,Y,4310,,,
,,,HOYA,Y,4310,,,
,,,KENTS POCKET,Y,4310,,,
,,,LAKE MOOGERAH,Y,4310,,,
,,,MAROON,Y,4310,,,
,,,MAROON DAM,Y,4310,,,
,,,MILBONG,Y,4310,,,
,,,MILFORD,Y,4310,,,
,,,MOUNT ALFORD,Y,4310,,,
,,,MOUNT FRENCH,Y,4310,,,
,,,ROADVALE,Y,4310,,,
,,,TEMPLIN,Y,4310,,,
,,,WALLACES CREEK,Y,4310,,,
,,,WOOLOOMAN,Y,4310,,,
,,,WYARALONG,Y,4310,,,
,,,ATKINSONS DAM,Y,4311,,,
,,,BRIGHTVIEW,Y,4311,,,
,,,BUARABA,Y,4311,,,
,,,BUARABA SOUTH,Y,4311,,,
,,,CHURCHABLE,Y,4311,,,
,,,CLARENDON,Y,4311,,,
,,,COOLANA,Y,4311,,,
,,,COOMINYA,Y,4311,,,
,,,LAKE WIVENHOE,Y,4311,,,
,,,LOCKYER WATERS,Y,4311,,,
,,,LOWOOD,Y,4311,,,
,,,MINDEN,Y,4311,,,
,,,MOUNT TARAMPA,Y,4311,,,
,,,PATRICK ESTATE,Y,4311,,,
,,,PRENZLAU,Y,4311,,,
,,,RIFLE RANGE,Y,4311,,,
,,,TARAMPA,Y,4311,,,
,,,WIVENHOE HILL,Y,4311,,,
,,,BRYDEN,Y,4312,,,
,,,CABOONBAH,Y,4312,,,
,,,COAL CREEK,Y,4312,,,
,,,CROSSDALE,Y,4312,,,
,,,ESK,Y,4312,,,
,,,ESKDALE,Y,4312,,,
,,,GLEN ESK,Y,4312,,,
,,,MOOMBRA,Y,4312,,,
,,,MOUNT BYRON,Y,4312,,,
,,,MOUNT HALLEN,Y,4312,,,
,,,MURRUMBA,Y,4312,,,
,,,REDBANK CREEK,Y,4312,,,
,,,SOMERSET DAM,Y,4312,,,
,,,BIARRA,Y,4313,,,
,,,BRAEMORE,Y,4313,,,
,,,COOEEIMBARDI,Y,4313,,,
,,,CRESSBROOK,Y,4313,,,
,,,FULHAM,Y,4313,,,
,,,GREGORS CREEK,Y,4313,,,
,,,IVORY CREEK,Y,4313,,,
,,,LOWER CRESSBROOK,Y,4313,,,
,,,MOUNT BEPPO,Y,4313,,,
,,,OTTABA,Y,4313,,,
,,,SCRUB CREEK,Y,4313,,,
,,,TOOGOOLAWAH,Y,4313,,,
,,,YIMBUN,Y,4313,,,
,,,AVOCA VALE,Y,4314,,,
,,,BENARKIN,Y,4314,,,
,,,BENARKIN NORTH,Y,4314,,,
,,,BLACKBUTT,Y,4314,,,
,,,BLACKBUTT NORTH,Y,4314,,,
,,,BLACKBUTT SOUTH,Y,4314,,,
,,,CHERRY CREEK,Y,4314,,,
,,,COLINTON,Y,4314,,,
,,,GILLA,Y,4314,,,
,,,GOOGA CREEK,Y,4314,,,
,,,HARLIN,Y,4314,,,
,,,LINVILLE,Y,4314,,,
,,,MOORE,Y,4314,,,
,,,MOUNT BINGA,Y,4314,,,
,,,MOUNT STANLEY,Y,4314,,,
,,,NUKKU,Y,4314,,,
,,,TAROMEO,Y,4314,,,
,,,TEELAH,Y,4314,,,
,,,ASHWELL,Y,4340,,,
,,,CALVERT,Y,4340,,,
,,,EBENEZER,Y,4340,,,
,,,GRANDCHESTER,Y,4340,,,
,,,JEEBROPILLY,Y,4340,,,
,,,LANEFIELD,Y,4340,,,
,,,LOWER MOUNT WALKER,Y,4340,,,
,,,MERRYVALE,Y,4340,,,
,,,MOORANG,Y,4340,,,
,,,MOUNT FORBES,Y,4340,,,
,,,MOUNT MORT,Y,4340,,,
,,,MOUNT WALKER,Y,4340,,,
,,,MOUNT WALKER WEST,Y,4340,,,
,,,ROSEVALE,Y,4340,,,
,,,ROSEWOOD,Y,4340,,,
,,,TALLEGALLA,Y,4340,,,
,,,THE BLUFF,Y,4340,,,
,,,WOOLSHED,Y,4340,,,
,,,BLENHEIM,Y,4341,,,
,,,HATTON VALE,Y,4341,,,
,,,KENSINGTON GROVE,Y,4341,,,
,,,KENTVILLE,Y,4341,,,
,,,LAIDLEY,Y,4341,,,
,,,LAIDLEY CREEK WEST,Y,4341,,,
,,,LAIDLEY HEIGHTS,Y,4341,,,
,,,LAIDLEY NORTH,Y,4341,,,
,,,LAIDLEY SOUTH,Y,4341,,,
,,,MOUNT BERRYMAN,Y,4341,,,
,,,MULGOWIE,Y,4341,,,
,,,PLAINLAND,Y,4341,,,
,,,REGENCY DOWNS,Y,4341,,,
,,,SUMMERHOLM,Y,4341,,,
,,,THORNTON,Y,4341,,,
,,,TOWNSON,Y,4341,,,
,,,CROWLEY VALE,Y,4342,,,
,,,FOREST HILL,Y,4342,,,
,,,GLEN CAIRN,Y,4342,,,
,,,GLENORE GROVE,Y,4342,,,
,,,LOCKROSE,Y,4342,,,
,,,LYNFORD,Y,4342,,,
,,,ADARE,Y,4343,,,
,,,BLACK DUCK CREEK,Y,4343,,,
,,,CAFFEY,Y,4343,,,
,,,COLLEGE VIEW,Y,4343,,,
,,,EAST HALDON,Y,4343,,,
,,,FORDSDALE,Y,4343,,,
,,,GATTON,Y,4343,,,
,,,INGOLDSBY,Y,4343,,,
,,,JUNCTION VIEW,Y,4343,,,
,,,LAKE CLARENDON,Y,4343,,,
,,,LAWES,Y,4343,,,
,,,LEFTHAND BRANCH,Y,4343,,,
,,,LOWER TENTHILL,Y,4343,,,
,,,MORTON VALE,Y,4343,,,
,,,MOUNT SYLVIA,Y,4343,,,
,,,PLACID HILLS,Y,4343,,,
,,,RINGWOOD,Y,4343,,,
,,,ROCKSIDE,Y,4343,,,
,,,ROPELEY,Y,4343,,,
,,,SPRING CREEK,Y,4343,,,
,,,UPPER TENTHILL,Y,4343,,,
,,,VINEGAR HILL,Y,4343,,,
,,,WOODBINE,Y,4343,,,
,,,WOODLANDS,Y,4343,,,
,,,CARPENDALE,Y,4344,,,
,,,EGYPT,Y,4344,,,
,,,FLAGSTONE CREEK,Y,4344,,,
,,,HELIDON,Y,4344,,,
,,,HELIDON SPA,Y,4344,,,
,,,IREDALE,Y,4344,,,
,,,LILYDALE,Y,4344,,,
,,,LOCKYER,Y,4344,,,
,,,ROCKMOUNT,Y,4344,,,
,,,SEVENTEEN MILE,Y,4344,,,
,,,SILVER PINCH,Y,4344,,,
,,,SILVER RIDGE,Y,4344,,,
,,,STOCKYARD,Y,4344,,,
,,,UPPER FLAGSTONE,Y,4344,,,
,,,GATTON COLLEGE,Y,4345,,,
,,,MARBURG,Y,4346,,,
,,,GRANTHAM,Y,4347,,,
,,,MA MA CREEK,Y,4347,,,
,,,MOUNT WHITESTONE,Y,4347,,,
,,,VERADILLA,Y,4347,,,
,,,WINWILL,Y,4347,,,
,,,ATHOL,Y,4350,,,
,,,BLUE MOUNTAIN HEIGHTS,Y,4350,,,
,,,CARRINGTON,Y,4350,,,
,,,CENTENARY HEIGHTS,Y,4350,,,
,,,CHARLTON,Y,4350,,,
,,,CLIFFORD GARDENS,Y,4350,,,
,,,COTSWOLD HILLS,Y,4350,,,
,,,CRANLEY,Y,4350,,,
,,,DARLING HEIGHTS,Y,4350,,,
,,,DRAYTON,Y,4350,,,
,,,DRAYTON NORTH,Y,4350,,,
,,,EAST TOOWOOMBA,Y,4350,,,
,,,EASTLAKE,Y,4350,,,
,,,FINNIE,Y,4350,,,
,,,GLENVALE,Y,4350,,,
,,,GLENVALE PARK,Y,4350,,,
,,,GOWRIE,Y,4350,,,
,,,GOWRIE MOUNTAIN,Y,4350,,,
,,,HARLAXTON,Y,4350,,,
,,,HARRISTOWN,Y,4350,,,
,,,KEARNEYS SPRING,Y,4350,,,
,,,MACDONALDTOWN,Y,4350,,,
,,,MIDDLE RIDGE,Y,4350,,,
,,,MOUNT KYNOCH,Y,4350,,,
,,,MOUNT LOFTY,Y,4350,,,
,,,MOUNT RASCAL,Y,4350,,,
,,,NEWTOWN,Y,4350,,,
,,,NORTH TOOWOOMBA,Y,4350,,,
,,,NORTHLANDS,Y,4350,,,
,,,NORTHPOINT,Y,4350,,,
,,,PICNIC POINT,Y,4350,,,
,,,PRINCE HENRY HEIGHTS,Y,4350,,,
,,,RANGEVILLE,Y,4350,,,
,,,REDWOOD,Y,4350,,,
,,,ROCKVILLE,Y,4350,,,
,,,SOUTH TOOWOOMBA,Y,4350,,,
,,,SOUTHTOWN,Y,4350,,,
,,,TOOWOOMBA,Y,4350,,,
,,,TOOWOOMBA BC,Y,4350,,,
,,,TOOWOOMBA CITY,Y,4350,,,
,,,TOOWOOMBA DC,Y,4350,,,
,,,TOOWOOMBA EAST,Y,4350,,,
,,,TOOWOOMBA SOUTH,Y,4350,,,
,,,TOOWOOMBA VILLAGE FAIR,Y,4350,,,
,,,TOOWOOMBA WEST,Y,4350,,,
,,,TOP CAMP,Y,4350,,,
,,,TORRINGTON,Y,4350,,,
,,,WELLCAMP,Y,4350,,,
,,,WESTBROOK,Y,4350,,,
,,,WILSONTON,Y,4350,,,
,,,WILSONTON HEIGHTS,Y,4350,,,
,,,WYALLA PLAZA,Y,4350,,,
,,,AMIENS,Y,4352,,,
,,,BALLARD,Y,4352,,,
,,,BAPAUME,Y,4352,,,
,,,BIRNAM,Y,4352,,,
,,,BLANCHVIEW,Y,4352,,,
,,,BRANCHVIEW,Y,4352,,,
,,,CABARLAH,Y,4352,,,
,,,CAWDOR,Y,4352,,,
,,,CEMENT MILLS,Y,4352,,,
,,,COALBANK,Y,4352,,,
,,,CONDAMINE PLAINS,Y,4352,,,
,,,CUTELLA,Y,4352,,,
,,,DERRYMORE,Y,4352,,,
,,,DJUAN,Y,4352,,,
,,,DOCTOR CREEK,Y,4352,,,
,,,EVERGREEN,Y,4352,,,
,,,FIFTEEN MILE,Y,4352,,,
,,,GEHAM,Y,4352,,,
,,,GLENCOE,Y,4352,,,
,,,GORE,Y,4352,,,
,,,GOWRIE JUNCTION,Y,4352,,,
,,,GOWRIE LITTLE PLAIN,Y,4352,,,
,,,GRAPE TREE,Y,4352,,,
,,,GRAPETREE,Y,4352,,,
,,,GROOMSVILLE,Y,4352,,,
,,,HAMPTON,Y,4352,,,
,,,HIGHFIELDS,Y,4352,,,
,,,HIGHGROVE,Y,4352,,,
,,,HODGSON VALE,Y,4352,,,
,,,IREDALE,Y,4352,,,
,,,KARARA,Y,4352,,,
,,,KLEINTON,Y,4352,,,
,,,KULPI,Y,4352,,,
,,,KURROWAH,Y,4352,,,
,,,LILYVALE,Y,4352,,,
,,,LYRA,Y,4352,,,
,,,MACLAGAN,Y,4352,,,
,,,MALLING,Y,4352,,,
,,,MERINGANDAN,Y,4352,,,
,,,MERINGANDAN WEST,Y,4352,,,
,,,MERRITTS CREEK,Y,4352,,,
,,,MOUNT LUKE,Y,4352,,,
,,,MUNIGANEEN,Y,4352,,,
,,,MURPHYS CREEK,Y,4352,,,
,,,NARKO,Y,4352,,,
,,,NORTH MACLAGAN,Y,4352,,,
,,,NUTGROVE,Y,4352,,,
,,,OMAN AMA,Y,4352,,,
,,,PALM TREE,Y,4352,,,
,,,PALMTREE,Y,4352,,,
,,,PAMPAS,Y,4352,,,
,,,PECHEY,Y,4352,,,
,,,PERANGA,Y,4352,,,
,,,PERSEVERANCE,Y,4352,,,
,,,POSTMANS RIDGE,Y,4352,,,
,,,POZIERES,Y,4352,,,
,,,PRESTON,Y,4352,,,
,,,RAMSAY,Y,4352,,,
,,,RANGEMORE,Y,4352,,,
,,,RAVENSBOURNE,Y,4352,,,
,,,SEVERNLEA,Y,4352,,,
,,,SILVER RIDGE,Y,4352,,,
,,,SPRING BLUFF,Y,4352,,,
,,,ST AUBYN,Y,4352,,,
,,,THORNVILLE,Y,4352,,,
,,,TOOWOOMBA MC,Y,4352,,,
,,,TUMMAVILLE,Y,4352,,,
,,,UMBIRAM,Y,4352,,,
,,,UPPER LOCKYER,Y,4352,,,
,,,VALE VIEW,Y,4352,,,
,,,WHICHELLO,Y,4352,,,
,,,WHITE MOUNTAIN,Y,4352,,,
,,,WITHCOTT,Y,4352,,,
,,,WOODLEIGH,Y,4352,,,
,,,WOOLMER,Y,4352,,,
,,,WUTUL,Y,4352,,,
,,,WYREEMA,Y,4352,,,
,,,YALANGUR,Y,4352,,,
,,,YANDILLA,Y,4352,,,
,,,BERGEN,Y,4353,,,
,,,EAST COOYAR,Y,4353,,,
,,,HADEN,Y,4353,,,
,,,MOUNT DARRY,Y,4353,,,
,,,DOUGLAS,Y,4354,,,
,,,GOOMBUNGEE,Y,4354,,,
,,,KILBIRNIE,Y,4354,,,
,,,ANDURAMBA,Y,4355,,,
,,,CRESSBROOK CREEK,Y,4355,,,
,,,CROWS NEST,Y,4355,,,
,,,EMU CREEK,Y,4355,,,
,,,GENAVEN,Y,4355,,,
,,,GLENAVEN,Y,4355,,,
,,,GLENHAVEN,Y,4355,,,
,,,JONES GULLY,Y,4355,,,
,,,MOUNTAIN CAMP,Y,4355,,,
,,,NUKINENDA,Y,4355,,,
,,,PIERCE CREEK,Y,4355,,,
,,,PIERCES CREEK,Y,4355,,,
,,,PINELANDS,Y,4355,,,
,,,PLAINBY,Y,4355,,,
,,,SYLVIA VALE,Y,4355,,,
,,,THE BLUFF,Y,4355,,,
,,,UPPER PINELANDS,Y,4355,,,
,,,BONGEEN,Y,4356,,,
,,,BROXBURN,Y,4356,,,
,,,EVANSLEA,Y,4356,,,
,,,IRONGATE,Y,4356,,,
,,,KINCORA,Y,4356,,,
,,,LINTHORPE,Y,4356,,,
,,,MOTLEY,Y,4356,,,
,,,MOUNT TYSON,Y,4356,,,
,,,NORTH BRANCH,Y,4356,,,
,,,NORWIN,Y,4356,,,
,,,PITTSWORTH,Y,4356,,,
,,,PURRAWUNDA,Y,4356,,,
,,,ROSSVALE,Y,4356,,,
,,,SCRUBBY MOUNTAIN,Y,4356,,,
,,,SPRINGSIDE,Y,4356,,,
,,,ST HELENS,Y,4356,,,
,,,STONELEIGH,Y,4356,,,
,,,YARRANLEA,Y,4356,,,
,,,BRINGALILY,Y,4357,,,
,,,BULLI CREEK,Y,4357,,,
,,,CANNING CREEK,Y,4357,,,
,,,CAPTAINS MOUNTAIN,Y,4357,,,
,,,CLONTARF,Y,4357,,,
,,,CONDAMINE FARMS,Y,4357,,,
,,,CYPRESS GARDENS,Y,4357,,,
,,,DOMVILLE,Y,4357,,,
,,,FOREST RIDGE,Y,4357,,,
,,,GRAYS GATE,Y,4357,,,
,,,KOOROONGARRA,Y,4357,,,
,,,LAVELLE,Y,4357,,,
,,,LEMONTREE,Y,4357,,,
,,,MILLMERRAN,Y,4357,,,
,,,MILLMERRAN DOWNS,Y,4357,,,
,,,MILLMERRAN WOODS,Y,4357,,,
,,,MILLWOOD,Y,4357,,,
,,,MOUNT EMLYN,Y,4357,,,
,,,PUNCHS CREEK,Y,4357,,,
,,,ROCKY CREEK,Y,4357,,,
,,,STONEHENGE,Y,4357,,,
,,,THE PINES,Y,4357,,,
,,,TURALLIN,Y,4357,,,
,,,WATTLE RIDGE,Y,4357,,,
,,,WESTERN CREEK,Y,4357,,,
,,,WOONDUL,Y,4357,,,
,,,CAMBOOYA,Y,4358,,,
,,,FELTON,Y,4358,,,
,,,FELTON EAST,Y,4358,,,
,,,FELTON SOUTH,Y,4358,,,
,,,RAMSAY,Y,4358,,,
,,,VALE VIEW,Y,4358,,,
,,,ASCOT,Y,4359,,,
,,,BUDGEE,Y,4359,,,
,,,EAST GREENMOUNT,Y,4359,,,
,,,GREENMOUNT,Y,4359,,,
,,,GREENMOUNT EAST,Y,4359,,,
,,,HIRSTGLEN,Y,4359,,,
,,,WEST HALDON,Y,4359,,,
,,,NOBBY,Y,4360,,,
,,,BACK PLAINS,Y,4361,,,
,,,CLIFTON,Y,4361,,,
,,,ELLANGOWAN,Y,4361,,,
,,,ELPHINSTONE,Y,4361,,,
,,,HEADINGTON HILL,Y,4361,,,
,,,KINGS CREEK,Y,4361,,,
,,,MANAPOURI,Y,4361,,,
,,,MISSEN FLAT,Y,4361,,,
,,,MOUNT MOLAR,Y,4361,,,
,,,NEVILTON,Y,4361,,,
,,,PILTON,Y,4361,,,
,,,RYEFORD,Y,4361,,,
,,,SANDY CAMP,Y,4361,,,
,,,SPRING CREEK,Y,4361,,,
,,,UPPER PILTON,Y,4361,,,
,,,VICTORIA HILL,Y,4361,,,
,,,ALLORA,Y,4362,,,
,,,BERAT,Y,4362,,,
,,,DEUCHAR,Y,4362,,,
,,,ELLINTHORP,Y,4362,,,
,,,FOREST SPRINGS,Y,4362,,,
,,,GOOMBURRA,Y,4362,,,
,,,HENDON,Y,4362,,,
,,,MOUNT MARSHALL,Y,4362,,,
,,,OLD TALGAI,Y,4362,,,
,,,TALGAI,Y,4362,,,
,,,SOUTHBROOK,Y,4363,,,
,,,BROOKSTEAD,Y,4364,,,
,,,LEYBURN,Y,4365,,,
,,,ALLAN,Y,4370,,,
,,,BONY MOUNTAIN,Y,4370,,,
,,,CANNINGVALE,Y,4370,,,
,,,CHERRY GULLY,Y,4370,,,
,,,CLINTONVALE,Y,4370,,,
,,,CUNNINGHAM,Y,4370,,,
,,,DANDEROO,Y,4370,,,
,,,ELBOW VALLEY,Y,4370,,,
,,,FREESTONE,Y,4370,,,
,,,GLADFIELD,Y,4370,,,
,,,GLENGALLAN,Y,4370,,,
,,,GLENNIE HEIGHTS,Y,4370,,,
,,,GREYMARE,Y,4370,,,
,,,JUNABEE,Y,4370,,,
,,,LESLIE,Y,4370,,,
,,,LESLIE DAM,Y,4370,,,
,,,LOCH LOMOND,Y,4370,,,
,,,MARYVALE,Y,4370,,,
,,,MASSIE,Y,4370,,,
,,,MONTROSE,Y,4370,,,
,,,MORGAN PARK,Y,4370,,,
,,,MOUNT COLLIERY,Y,4370,,,
,,,MOUNT STURT,Y,4370,,,
,,,MOUNT TABOR,Y,4370,,,
,,,MURRAYS BRIDGE,Y,4370,,,
,,,NORTH BRANCH,Y,4370,,,
,,,PRATTEN,Y,4370,,,
,,,RODGERS CREEK,Y,4370,,,
,,,ROSEHILL,Y,4370,,,
,,,ROSENTHAL,Y,4370,,,
,,,ROSENTHAL HEIGHTS,Y,4370,,,
,,,SILVERWOOD,Y,4370,,,
,,,SLADEVALE,Y,4370,,,
,,,SWAN CREEK,Y,4370,,,
,,,THANE,Y,4370,,,
,,,THANES CREEK,Y,4370,,,
,,,THE GLEN,Y,4370,,,
,,,THE HERMITAGE,Y,4370,,,
,,,TOOLBURRA,Y,4370,,,
,,,TREGONY,Y,4370,,,
,,,UPPER FREESTONE,Y,4370,,,
,,,UPPER WHEATVALE,Y,4370,,,
,,,WARWICK,Y,4370,,,
,,,WARWICK DC,Y,4370,,,
,,,WHEATVALE,Y,4370,,,
,,,WILDASH,Y,4370,,,
,,,WILLOWVALE,Y,4370,,,
,,,WIYARRA,Y,4370,,,
,,,WOMINA,Y,4370,,,
,,,EMU VALE,Y,4371,,,
,,,SWANFELS,Y,4371,,,
,,,YANGAN,Y,4371,,,
,,,TANNYMOREL,Y,4372,,,
,,,KILLARNEY,Y,4373,,,
,,,THE FALLS,Y,4373,,,
,,,THE HEAD,Y,4373,,,
,,,DALVEEN,Y,4374,,,
,,,PALGRAVE,Y,4374,,,
,,,COTTONVALE,Y,4375,,,
,,,FLEURBAIX,Y,4375,,,
,,,THULIMBAH,Y,4376,,,
,,,GLEN NIVEN,Y,4377,,,
,,,THE SUMMIT,Y,4377,,,
,,,APPLETHORPE,Y,4378,,,
,,,AMIENS,Y,4380,,,
,,,BROADWATER,Y,4380,,,
,,,CANNON CREEK,Y,4380,,,
,,,DALCOUTH,Y,4380,,,
,,,DIAMONDVALE,Y,4380,,,
,,,EUKEY,Y,4380,,,
,,,GLENLYON,Y,4380,,,
,,,GOLDFIELDS,Y,4380,,,
,,,GREENLANDS,Y,4380,,,
,,,KYOOMBA,Y,4380,,,
,,,MINGOOLA,Y,4380,,,
