AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,BRAZIER,Y,6251,,,
,,,KIRUP,Y,6251,,,
,,,NEWLANDS,Y,6251,,,
,,,MULLALYUP,Y,6252,,,
,,,BALINGUP,Y,6253,,,
,,,GRIMWADE,Y,6253,,,
,,,SOUTHAMPTON,Y,6253,,,
,,,GREENBUSHES,Y,6254,,,
,,,NORTH GREENBUSHES,Y,6254,,,
,,,BENJINUP,Y,6255,,,
,,,BRIDGETOWN,Y,6255,,,
,,,CATTERICK,Y,6255,,,
,,,HESTER,Y,6255,,,
,,,HESTER BROOK,Y,6255,,,
,,,KANGAROO GULLY,Y,6255,,,
,,,WINNEJUP,Y,6255,,,
,,,GLENLYNN,Y,6256,,,
,,,KINGSTON,Y,6256,,,
,,,MARANUP,Y,6256,,,
,,,SUNNYSIDE,Y,6256,,,
,,,WANDILLUP,Y,6256,,,
,,,YORNUP,Y,6256,,,
,,,BALBARRUP,Y,6258,,,
,,,CROWEA,Y,6258,,,
,,,DEANMILL,Y,6258,,,
,,,DIAMOND TREE,Y,6258,,,
,,,DINGUP,Y,6258,,,
,,,DIXVALE,Y,6258,,,
,,,DONNELLY RIVER,Y,6258,,,
,,,GLENORAN,Y,6258,,,
,,,JARDEE,Y,6258,,,
,,,LAKE MUIR,Y,6258,,,
,,,LINFARNE,Y,6258,,,
,,,MANJIMUP,Y,6258,,,
,,,MIDDLESEX,Y,6258,,,
,,,MORDALUP,Y,6258,,,
,,,NYAMUP,Y,6258,,,
,,,PALGARUP,Y,6258,,,
,,,PERUP,Y,6258,,,
,,,QUINNINUP,Y,6258,,,
,,,RINGBARK,Y,6258,,,
,,,SHANNON RIVER MILL,Y,6258,,,
,,,SMITH BROOK,Y,6258,,,
,,,UPPER WARREN,Y,6258,,,
,,,WILGARRUP,Y,6258,,,
,,,YANMAH,Y,6258,,,
,,,BEEDELUP,Y,6260,,,
,,,BIDDELIA,Y,6260,,,
,,,CALLCUP,Y,6260,,,
,,,CHANNYBEARUP,Y,6260,,,
,,,COLLINS,Y,6260,,,
,,,COLLINS SIDING,Y,6260,,,
,,,EASTBROOK,Y,6260,,,
,,,LAKE JASPER,Y,6260,,,
,,,PEERABEELUP,Y,6260,,,
,,,PEMBERTON,Y,6260,,,
,,,YEAGARUP,Y,6260,,,
,,,BOORARA BROOK,Y,6262,,,
,,,CROWEA,Y,6262,,,
,,,MEERUP,Y,6262,,,
,,,NORTHCLIFFE,Y,6262,,,
,,,SHANNON,Y,6262,,,
,,,WINDY HARBOUR,Y,6262,,,
,,,CAPEL,Y,6271,,,
,,,CAPEL RIVER,Y,6271,,,
,,,FORREST BEACH,Y,6271,,,
,,,PEPPERMINT GROVE BEACH,Y,6271,,,
,,,STIRLING ESTATE,Y,6271,,,
,,,BARRABUP,Y,6275,,,
,,,CARLOTTA,Y,6275,,,
,,,CUNDINUP,Y,6275,,,
,,,DARRADUP,Y,6275,,,
,,,EAST NANNUP,Y,6275,,,
,,,JALBARRAGUP,Y,6275,,,
,,,JARRAHWOOD,Y,6275,,,
,,,NANNUP,Y,6275,,,
,,,SCOTT RIVER EAST,Y,6275,,,
,,,YOGANUP,Y,6275,,,
,,,ABBA RIVER,Y,6280,,,
,,,ABBEY,Y,6280,,,
,,,ACTON PARK,Y,6280,,,
,,,AMBERGATE,Y,6280,,,
,,,ANNIEBROOK,Y,6280,,,
,,,BOALLIA,Y,6280,,,
,,,BOVELL,Y,6280,,,
,,,BROADWATER,Y,6280,,,
,,,BUSSELTON,Y,6280,,,
